,Average_Temperature_C,Rainfall_mm,Sunlight_Exposure_hours_per_day,Pest_Infestation_Severity
136,28.89095401969956,258.7368014236009,6.463219557389631,3
137,29.039344628490927,83.8648841986727,7.278196251513626,10
138,25.959925835264528,107.86880344132452,6.604731677349017,7
139,28.69676109148301,267.1023809867335,9.241212549333884,9
140,28.879217419896044,281.6159494890462,9.03951481615516,6
141,25.856945745920896,154.9068457017026,7.937701883337596,7
142,33.59732353343427,62.65561806726853,8.151083111178439,10
143,29.42149876273536,59.84795842320485,6.238176552009985,1
144,24.426089508392053,193.4874665172526,8.222029409308183,7
145,29.96966082590149,148.22377722329475,9.165366096078548,2
146,25.075954989318035,57.16310689441363,8.29531029433543,7
147,30.36125381122736,195.8130980781392,7.061225480481676,3
148,31.47578673702221,52.82563414725562,8.67019308933735,9
149,25.537953044944867,246.84298953731823,7.445953719860991,5
150,30.890128387732965,126.6082056758429,8.179493137142941,7
151,29.238342780809496,60.06450075230802,7.950261453115699,8
152,30.46618047998347,197.08805524578835,7.524700003860721,2
153,33.69037894796184,149.42110360826368,8.87551192157654,1
154,27.26383565199139,293.4501033392873,9.535504447943527,7
155,25.33145671112343,118.80979525925208,9.73446607692147,6
156,25.55256914510369,227.35971615849368,8.0460605443329,2
157,27.76869487175769,117.87300063567784,8.80292752145306,3
158,29.02345592444993,276.0608228518913,9.422498264703508,4
159,28.830072397990055,143.6804926268441,7.86841476925708,3
160,30.481549747108076,501.4671406940513,9.33989629345956,2
161,28.03900567563372,62.64327595605722,6.710479277820809,3
162,32.36060223147195,156.5303094880577,6.636670137919258,6
163,27.20602950028613,258.09088491524875,8.629885475424615,9
164,36.160507499768855,251.41220134083548,9.48057202220695,4
165,29.87700204329502,106.07963971338155,9.569704710144158,6
166,25.42852733075115,106.51976775264066,8.574961833508986,1
167,24.78732250581666,254.3263280533092,8.10195692083727,6
168,29.44741724572956,282.5996050423314,7.325572350786064,3
169,27.32961164402245,73.84023031825089,9.920001662397326,9
170,30.142001482276275,162.5146598565563,7.2787827466650015,4
171,29.419712873720638,1129.3635697410573,8.976744428926374,7
172,27.78151326202938,267.67211386435986,8.127927199620004,4
173,25.459618845794783,70.88122867000469,8.434049370101388,6
174,23.45545832594241,102.78148563950936,7.573922202354504,7
175,30.569196382970414,62.82346224530389,8.286729304397085,10
176,28.64228123239061,173.1338451785723,9.75115052183516,6
177,24.262783663864035,160.52675866993002,6.0303656646956565,8
178,29.15595213918651,148.64307882973094,8.868747558901086,2
179,25.3484276913966,1092.4851467325582,8.980320684648872,4
180,28.174626155338,192.9989695708982,6.017606436015145,7
181,29.07336208104485,240.04023244753972,7.889053843180861,10
182,31.24915372952583,87.31236743536849,9.898130214649498,10
183,31.16140615610471,117.04359193622832,6.888260698165568,5
184,23.866991896128727,140.2686815852593,7.890658917459379,8
185,25.18652488025463,152.11389535212066,6.244550520048895,8
186,29.54510580162598,219.9243042083363,8.088193664685035,5
187,29.541357852736628,64.17010804145885,7.519824500589634,8
188,29.545143058918143,58.6681760565166,6.178640115508895,6
189,39.55819447196416,147.97764073597727,7.340497066784898,5
190,29.7126715320795,224.2909230344951,7.565744080891422,4
191,31.4066969205418,98.35883573912064,9.95968596509976,5
192,30.86200529047961,210.3761203140629,6.831543487677502,4
193,29.954173753917395,114.95703448507489,8.1791184614804,1
194,27.054192266078964,271.5215272033791,9.949262196794514,3
195,30.276907661479804,273.92248606665413,9.16807683176054,8
196,25.681524356387285,124.32180107033162,9.973470003528355,7
197,27.289544179779973,107.49843849081012,9.873193258640676,7
198,26.54390935651269,1126.8259930165575,7.958158168376617,3
199,28.24562241815897,110.13289629503716,8.785503399482263,9
200,34.94397570002052,218.09596082292592,6.441772507764604,6
201,22.39820442222476,256.5161711370714,7.764595300187207,8
202,30.058780571123545,218.27303272780424,9.23607416906679,8
203,23.161852386431043,256.0876118123374,8.021341283908573,3
204,26.5842044026317,149.24804055186854,8.810796131268928,4
205,31.2668517909021,89.0792426772152,8.983005319937108,6
206,28.19284005728639,234.48773684939803,7.013876564971575,2
207,24.76676566621208,140.11862628538847,9.502797491770265,7
208,25.854088872220096,217.81770630728312,7.839289723636716,2
209,30.038793246804023,117.66098549544142,6.840740414486175,5
210,25.80890010484859,70.30740870166817,9.461663527153776,4
211,28.649375768745923,298.14544887194086,7.671275224425015,9
212,28.13671551971144,89.05037698264982,9.001249753518879,2
213,26.04519895718255,915.1052484908704,8.192132288886372,7
214,34.43183226797598,294.31998314161183,7.527487008938001,7
215,29.901757066954037,248.45452597700992,9.239505660154276,7
216,21.924572240027175,214.85574052049935,8.337879726578452,1
217,28.559362944308283,194.4517625627712,7.562248409708127,8
218,26.01464060569484,266.52538634445864,6.438391481340508,2
219,30.557300004388672,122.359880404872,9.581781255066833,5
220,25.622437784701894,166.92030312121926,6.141878341366667,2
221,27.655790675599302,204.84749234162547,9.452749393472224,5
222,29.51496183694137,152.79761896737278,7.439846099532621,7
223,30.597265582510364,156.87161352256695,8.557355054005622,6
224,24.39911077883267,132.5711668755211,9.68879889534274,5
225,26.996496292477158,191.057954171134,6.606826462015594,4
226,26.57516406651713,262.643632003779,8.267801902555242,8
227,26.040012302278864,100.3820945015782,9.057731449480768,8
228,33.29636272084329,283.6082596883604,9.03033533087623,1
229,29.214945132882868,222.2719134370574,8.102527658398015,10
230,24.217348136994865,255.81830317000757,8.498957839625833,2
231,30.753585841164327,189.0476731575029,9.030107976531378,3
232,34.3664685910379,244.87917535601588,9.364110551029649,1
233,31.09739578165344,54.0500993348668,9.047252387503455,3
234,23.44189010213796,254.5951061948838,7.416019772724971,10
235,31.800733447559868,272.4783440907156,7.738010774877218,4
236,29.33145828443869,123.51686554419446,7.450467806341848,7
237,30.32390216028801,102.5796390714484,6.5111318182953735,5
238,25.21920858526575,241.34084096451016,6.4857704629135,1
239,27.8214239318146,113.25658523006332,7.126140160427577,10
240,18.276197979792784,266.39059579305086,6.213501976709043,4
241,24.92683707599713,75.71064803936918,8.754048753638251,7
242,27.24229554582052,81.48879909483956,6.29595553680762,5
243,23.7095758661181,261.7218061072382,6.252670923612124,2
244,26.67986653990905,131.0823443378795,7.071006662158167,8
245,28.392221731858275,219.1209373801511,8.28759587064148,2
246,23.69241354646168,200.78753003073675,9.502226617398424,4
247,31.48949125646488,220.6331148844304,9.5037357017813,1
248,28.03069918305876,193.83979328227463,6.70426814415063,8
249,29.38631042278981,118.98067359513672,6.305573267181223,3
250,28.59717908672041,242.1453327283005,9.11387335966074,4
251,26.199349368523617,106.56810750079654,6.279265205942248,4
252,28.20940625497005,223.08857653860355,8.226782683283414,5
253,26.84405920941472,108.33320566233166,6.991502289295803,3
254,28.340552035753745,206.33254248861348,6.973782536114979,9
255,29.98639202356314,236.76956678225724,9.96290022099042,4
256,32.75805044843606,104.6784722266348,9.027119227914149,10
257,24.286553503519453,64.98582521532707,9.3477574331642,4
258,34.3991001239688,82.74343574854352,8.287930741376051,6
259,22.143736601432494,536.4992418177563,9.484057149574998,8
260,29.76495161945373,61.24920530885609,9.78469481918538,4
261,28.842975603205097,233.53781476041155,7.125354344182547,4
262,26.13190144053822,809.329661487513,8.381278183131581,5
263,26.5209971960235,282.2148874613914,7.571749220111227,5
264,26.23190572916737,132.99287618396136,9.518831929616212,1
265,30.548806291063077,166.3342334848715,9.919212652416618,8
266,29.071046457895143,53.42060369017028,7.975077965490646,10
267,25.92127121421804,70.39968000120959,7.562562619217356,5
268,30.698799626299756,114.647897783696,7.887751714225835,3
269,28.921898562629828,56.96306020526861,9.410946982927726,3
270,30.43858635651688,207.84383151206276,8.58187370207267,4
271,29.88888652577084,156.59958920040563,6.17908949007238,7
272,25.513014967233783,187.0363006820055,8.168679641782859,5
273,26.31945687940909,93.6617964740824,6.06920049096388,1
274,30.241880815369782,123.98300735915404,9.114141484013622,5
275,29.831110796300397,215.95611871318127,7.313249094169855,5
276,27.937295218107558,291.3256809075999,7.888029928469317,6
277,28.351982149926343,62.6041934005523,9.194712423630529,7
278,31.832994687365275,272.5960802138165,6.185795269143046,5
279,26.22528583349251,194.2203003278021,6.634166142366442,2
280,29.641292143510118,190.97989168890592,7.59184150578046,2
281,27.39342204269832,175.06963380194009,6.919700654182242,4
282,27.34695639031834,67.34852147604585,7.351605703100253,1
283,31.29633055596157,72.46921293404017,9.99269895156986,7
284,30.44052890800192,135.23964285888957,9.535607259840434,3
285,28.063011524898275,151.64763433986806,7.363743521256783,7
286,30.04585891388489,85.82036467566027,7.188307831185891,6
287,27.069199730219637,228.679708375509,6.9362499702883,7
288,28.972499057465328,123.33835536025246,9.32046764523249,5
289,27.609570836896943,181.3675768389733,8.71820744914074,8
290,29.785471076310746,275.0660278005176,7.5079753168418195,4
291,25.545337950299583,248.04779870041904,8.026847055731192,1
292,24.98194785550089,219.90829559878588,9.55491091420686,6
293,24.357434161636803,286.4811610080217,7.522264531788865,4
294,30.37498808188881,50.27802354904685,7.765470241279159,7
295,29.872359451156463,117.98863984954968,8.985490699169414,7
296,29.88503652779284,104.472844906686,9.721017279940224,2
297,27.963259681459256,215.45864627849957,9.630302815853064,8
298,25.308236885542502,208.42789994138224,6.227811469182725,1
299,28.22741367458118,1075.365345676181,6.822817179906279,10
300,25.968514865463664,54.06086080236342,7.9076217021291,7
301,30.92535920025325,232.19451361266184,7.726217159812429,10
302,27.558827855493583,130.88260312137288,8.563566659348828,1
303,25.523508409622465,216.26399725165777,9.77883620330165,3
304,29.238794362826876,135.68273135697677,7.807434660536962,10
305,26.30882634158808,83.64406677602693,6.769644151548557,2
306,25.533338813300706,73.60472441512024,9.57643039359179,10
307,28.731061634475736,257.87958327805586,9.858320743206612,5
308,28.73489971332617,279.5993855203895,7.9148067275614,4
309,28.69614981207291,150.50680422206017,8.788565401969596,4
310,23.655746975508027,232.2348000262893,7.418683306441242,7
311,25.844667336242694,79.55465557277215,9.90332755913083,3
312,27.35965854486446,50.0076797113456,8.23141539652078,1
313,28.932722696794013,228.03426147015125,8.26291164537717,2
314,30.572978869606057,113.62033290456506,8.338024143933257,10
315,27.52018441010972,53.22436744738136,7.758569282099386,5
316,27.942951376291933,185.0748516903749,7.208764107712207,4
317,24.992411906086573,262.78768385649545,6.268740786095606,4
318,27.944460592022832,289.407911568147,7.010831438836499,8
319,27.134024083239584,191.4362376533223,6.791418598710658,3
320,28.968155681014267,178.61533193497354,8.168167938215795,4
321,25.518307169343032,71.26409637231028,8.406680087054376,2
322,32.59821673900773,144.99476974134865,7.552724004182716,9
323,27.67371955462943,201.78382022089423,7.684918934741984,4
324,29.205135166296824,147.18158696913667,9.33695371856256,6
325,30.07043197513334,110.0747808625917,7.90493125406865,4
326,26.796338584342493,73.74131880709413,9.95109332854849,2
327,28.67227744543125,128.72961114722392,7.75846892003546,6
328,28.037777202345385,74.16120857193806,8.598323778471356,7
329,28.293028295646494,94.224237705996,6.201451995973583,4
330,25.6809706484336,296.8340396448865,8.613359697675243,7
331,28.073530522776828,161.02588922665467,9.405705577660024,8
332,32.353430823385125,268.40463218430386,9.989282446559082,2
333,34.45954737253467,195.6786123361704,8.301480259302867,2
334,25.69795731133585,253.11845526104293,7.80287194212859,10
335,30.616961910162036,131.7352560841688,8.255269922300684,5
336,28.550026017215057,126.43598936182278,6.629811828759387,10
337,34.56940879965302,150.67593024864004,9.424598290383766,6
338,25.575105143934547,218.1268156684123,9.63827577337835,8
339,25.480834473457676,220.54792231377468,7.798646652451691,6
340,26.201822063667933,128.8098586623627,7.121719446294307,4
341,21.62831282707058,83.30248103415718,6.563333710612049,3
342,26.42273493495772,208.09906411637715,8.735059299111217,2
343,28.451181359428624,194.6231270573325,9.638154279653556,2
344,29.02526792733148,223.35553201407728,8.684049899379481,2
345,33.62851251764766,225.1528740986129,8.582741300696963,5
346,30.85127151455815,238.3680276648992,8.237608463592963,9
347,26.26928903301279,268.2148553914161,6.183105357714902,1
348,29.47575751451952,232.5622973823928,8.51174997319784,10
349,24.039300378938076,204.7931838414592,9.97624793353244,7
350,33.494376297563065,96.65998494942065,8.149425619091549,10
351,31.538320362163866,56.42241121735204,8.840443567624853,3
352,22.860596412727368,160.75842658440484,8.526944707293644,3
353,32.06161712249624,204.2764861071641,9.05859844636143,8
354,27.656380464242147,262.48983262580134,9.11405717941023,2
355,31.713448935920383,99.0614291765414,9.08044660892114,5
356,23.216717023616894,81.38744747461928,6.90513050917467,4
357,26.201874931138683,290.8699868685819,9.901593910420903,9
358,28.01573109915455,77.01113984410178,9.980728482499757,3
359,26.649803585562267,196.39093219832543,9.745785691247027,10
360,24.797138711852217,71.5080392582358,8.75713632700386,6
361,27.57286154493612,64.25672850090484,7.352443682944528,2
362,28.360886895135696,76.37085686525892,9.871017293492486,1
363,29.543316502176246,196.39692096815315,6.406015433214142,1
364,30.13484463426667,884.0862219085802,7.990987267825504,7
365,24.626073724486396,108.43519800918604,7.712191167768299,2
366,23.397657487793133,933.443535461398,7.30409380911194,7
367,31.83303046569553,255.01687551391237,8.582135963520594,1
368,28.996942035938776,60.39473996164844,6.52422297368667,4
369,32.65345592656757,222.32760302567257,9.92236849521915,4
370,28.347023902878576,113.07798176742176,9.21823485787452,5
371,31.53789155219148,126.94272632328727,9.44006701163818,10
372,34.18224377464596,274.48382336093425,7.299546425924875,7
373,33.26602252732961,252.48110507572483,8.068193418760533,2
374,29.936127848755444,141.20561755194967,6.575140692064769,9
375,32.105894672597046,210.24138202468944,9.61205215667237,6
376,25.105229618259685,166.54539778188925,6.334328888001423,1
377,30.05815437999532,97.48403411439024,9.29049971071424,1
378,31.17527346054876,225.43456846931429,6.6078501035128605,7
379,22.723781540730656,189.11615933720552,6.152526456365891,8
380,24.450224462002677,139.65539548839786,8.877957801037635,3
381,27.191779496666328,55.233529456683314,8.857984611137399,4
382,32.507071156288085,64.22034944441164,6.435229560920263,3
383,28.222284341259325,241.6318290554068,9.728520293204657,8
384,32.88584663671388,1182.526863528448,7.80925669905391,9
385,23.859695625355325,132.83805468407925,8.937789111194752,1
386,22.88985268193453,218.91572555176825,8.0040822880625,2
387,27.833356903310143,148.98430654898746,8.417445899844818,1
388,29.152196346817924,239.0634478556086,7.211094369426769,4
389,27.90191575571772,163.54591568417652,6.801441216013801,10
390,21.79767369988037,153.0699319579164,8.17028081363227,7
391,27.732639881461637,283.68247887207525,7.760875891884008,7
392,24.08659149848544,112.71977497267504,7.560452853735732,6
393,30.009017646490115,80.11183499914137,8.690268780378492,5
394,29.099794738290544,196.13577831486452,8.762026528044544,4
395,25.18036064101793,292.3304530710448,6.183680224365052,8
396,26.45839924798992,144.45980343179667,7.354977976974689,7
397,24.822359434333144,65.50919090719538,7.647058200905509,10
398,27.811962708180484,134.82631682739185,6.387568644656673,1
399,30.865426961503715,176.4829135798896,6.943603466793153,6
400,25.04282186099337,90.48075165805344,6.206567188891027,2
401,26.40922714488268,299.4373472525501,8.946228811879378,5
402,25.62138150321297,162.93486899536094,6.349800626011015,8
403,27.67890892013633,138.68213918255316,6.080997519160368,6
404,24.89427303274188,150.17604170861665,8.87715120060912,2
405,33.89417539874917,153.706413880338,9.693904151273536,6
406,28.105790655915182,146.81860285621033,8.39720155606549,1
407,28.641939732202665,160.5083552327809,9.12877614418581,3
408,27.66301585092751,212.05836720196152,9.823246972697495,5
409,29.84250010013028,253.43083593055687,8.727989789122933,3
410,30.27252313014192,285.1259882198507,7.349898780146692,10
411,26.40849655716842,212.19134653984648,7.526110778641245,6
412,26.27254527806596,288.6414822147027,8.938617991412256,5
413,27.17484490854507,87.85807859249083,9.711084393627276,7
414,21.094236505793248,169.35404737008844,8.515953548897409,10
415,23.454426813404343,200.45168348636184,9.15939163394139,3
416,32.100622802333575,195.43416185529668,6.686540069661492,2
417,32.93490314050385,150.36544477226082,6.847836361031894,4
418,27.252891881330864,134.52110234156535,8.12813874733356,3
419,29.7296708891673,81.7060056376047,6.7062167689713625,4
420,28.93375046363061,147.93561264056956,8.539980280883695,7
421,37.23664242536572,90.66520377637129,7.166612741578796,5
422,31.35872473430373,233.5914191230546,9.166130474667568,4
423,27.6162472255577,102.2077338736475,9.232441386457374,6
424,25.133378678198724,64.64132632113346,7.855149823021412,7
425,25.73094776414709,267.9782653201264,9.971148073054346,3
426,23.73323887120698,194.2454031044205,8.490363591770093,7
427,26.060281347272426,136.37021343086144,6.143098762856031,3
428,24.75535598915681,250.75297038158013,6.069175903068331,6
429,33.06142490521769,185.06972329685527,7.281447881969225,8
430,30.64491927084835,388.82007115779794,6.783135227441619,6
431,32.43983241667008,277.0046363554156,9.379222668144005,3
432,28.232104922942856,149.07815637455514,7.034475085241905,5
433,25.41614739601521,124.08145047495002,7.302579107799571,9
434,32.56937223180897,85.86736425450502,6.944987870860459,8
435,29.616730131053977,87.86138048383933,9.633530189485056,6
436,27.428983965749172,198.9199560403824,8.62454817632808,2
437,25.373145239845726,70.15385129240045,7.661928346798414,9
438,23.85160080710699,284.8921472562914,8.524056774018124,10
439,30.778532642594925,238.78340436129895,7.543421506886944,10
440,33.728249921410395,196.6559795709157,7.358713750916902,6
441,29.688907710071717,70.04668920302832,8.364248312195958,4
442,26.04807229263452,169.2097194332811,7.174111816671799,5
443,26.53862384870591,207.52328171541583,6.597393801277894,2
444,26.222818227283398,257.1632265295723,7.4743067753525505,3
445,25.40802769096055,245.8673900123169,7.660790556567637,1
446,28.14556488383448,119.26731242834992,8.51473733369842,4
447,25.507149650766888,285.22004238980105,9.658115054547457,2
448,28.81137047733952,81.08646035771758,6.1447391901317,2
449,27.28315585940077,292.73506240115466,6.774863769118241,10
450,25.277309013875207,94.2883808056564,8.009177634775135,2
451,26.269686008295,230.5165160509463,7.718803228172639,4
452,30.26617367747727,60.07137969449961,8.916150495280753,6
453,29.502751562873144,151.35570628478874,6.969663650179456,7
454,25.067334265604348,179.07082479941852,8.377993462999035,7
455,28.29799691628768,195.1613064774085,9.535429054399838,7
456,30.25416137011537,283.9843120621399,9.642710959673218,4
457,22.991784156635884,218.06267182354867,9.835138418900124,5
458,29.630080577139804,170.31948780480926,9.093044608319952,3
459,26.01212872316246,252.41875906647232,9.62395162503566,1
460,29.71179600577948,287.6332052386023,6.9381234879410965,8
461,25.710222530372448,55.51653717057271,6.790323777401908,10
462,22.585353698006443,295.63031806400966,6.025952335122106,7
463,23.117372686350517,71.53303476592009,8.827377429716392,9
464,28.144254839984143,253.59669481719035,9.749868751254978,10
465,28.779167505164445,120.08368813785312,6.747741380166706,4
466,25.287050124686772,83.04491443846794,8.547774301707516,5
467,29.915777376332123,159.96390992845872,8.98583903688711,5
468,23.01543981319312,210.98914486190336,9.710456940592229,7
469,24.36695140071263,63.64135207067474,9.881174930995009,8
470,26.044491676593523,199.8652849146792,7.378692564050191,7
471,28.14219601394924,275.60081902766865,7.399714135085631,1
472,25.418759904148143,927.8038414868128,8.172050040057382,10
473,26.846333367310525,104.08319440770676,7.534007524463629,6
474,31.01887842764332,160.64433648320386,6.005702913150131,10
475,26.269324391430555,62.09067776219522,8.92708810034795,9
476,30.507076336195425,255.1218961200687,9.006868165913934,7
477,24.610879436027147,256.5852027375467,8.987898418747083,1
478,29.589412533745847,197.0001158574071,7.380082666441867,9
479,32.3247058619737,138.27572223459737,8.089157893244687,3
480,20.585066499618133,249.94584111144584,7.439894072706678,9
481,25.60931423358857,188.67175619709175,6.064145600122583,4
482,29.73121638154162,256.48307713750404,8.249795765085675,9
483,27.39086384187102,207.86469814575517,6.495042664336044,8
484,29.113437620113928,246.1013683031993,6.320165296365762,7
485,26.18804443985254,199.64074830444,9.02199627478715,4
486,28.259769362418695,153.53526705391656,6.038024809672423,9
487,27.53296829382376,289.4864649815344,9.836033774434904,4
488,28.76326252990364,201.2723796351346,9.932065722824593,6
489,29.012807986225607,105.12190985368731,6.231990289890834,4
490,26.7643691016326,206.4126973568191,8.334118195463653,10
491,26.53718132778252,192.901912370736,7.397308143903645,3
492,26.702325436541138,96.20959948675625,9.373929971257144,5
493,29.18335642713489,64.89677433828592,7.444890940937145,3
494,26.73704655753921,201.0898299286928,7.041950316229396,9
495,28.86932457068924,240.9230673375801,9.430212508399652,6
